NR_conventional_hydroelectric,NER_conventional_hydroelectric,ER_conventional_hydroelectric,WR_conventional_hydroelectric,SR_conventional_hydroelectric
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
600,600,600,600,600
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
400,400,400,400,400
